Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FO","Forestry Production and Trade","566","Nigeria","5916","Export quantity","1861","Roundwood","1966","1966","m3","560300","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1861","Roundwood","1966","1966","1000 USD","12574","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1861","Roundwood","1967","1967","m3","40994104","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5916","Export quantity","1861","Roundwood","1967","1967","m3","332700","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1861","Roundwood","1967","1967","1000 USD","7330","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1861","Roundwood","1968","1968","m3","41069684","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5916","Export quantity","1861","Roundwood","1968","1968","m3","313400","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1861","Roundwood","1968","1968","1000 USD","7090","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1861","Roundwood","1969","1969","m3","41602684","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5916","Export quantity","1861","Roundwood","1969","1969","m3","352500","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1861","Roundwood","1969","1969","1000 USD","8212","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1861","Roundwood","1970","1970","m3","42089132","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5916","Export quantity","1861","Roundwood","1970","1970","m3","218700","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1861","Roundwood","1970","1970","1000 USD","5794","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1861","Roundwood","1971","1971","m3","41661528","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5916","Export quantity","1861","Roundwood","1971","1971","m3","210200","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1861","Roundwood","1971","1971","1000 USD","5158","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1861","Roundwood","1972","1972","m3","42370820","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5916","Export quantity","1861","Roundwood","1972","1972","m3","192000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1861","Roundwood","1972","1972","1000 USD","5500","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1861","Roundwood","1973","1973","m3","42610844","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5916","Export quantity","1861","Roundwood","1973","1973","m3","328300","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1861","Roundwood","1973","1973","1000 USD","14075","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1861","Roundwood","1974","1974","m3","41697456","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5616","Import quantity","1861","Roundwood","1974","1974","m3","4600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1861","Roundwood","1974","1974","1000 USD","356","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5916","Export quantity","1861","Roundwood","1974","1974","m3","255000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1861","Roundwood","1974","1974","1000 USD","14194","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1861","Roundwood","1975","1975","m3","43990944","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5616","Import quantity","1861","Roundwood","1975","1975","m3","3000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1861","Roundwood","1975","1975","1000 USD","233","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5916","Export quantity","1861","Roundwood","1975","1975","m3","92700","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1861","Roundwood","1975","1975","1000 USD","5989","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1861","Roundwood","1976","1976","m3","43890676","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5616","Import quantity","1861","Roundwood","1976","1976","m3","3000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1861","Roundwood","1976","1976","1000 USD","237","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5916","Export quantity","1861","Roundwood","1976","1976","m3","26900","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1861","Roundwood","1976","1976","1000 USD","1984","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1861","Roundwood","1977","1977","m3","44139640","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5616","Import quantity","1861","Roundwood","1977","1977","m3","16000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1861","Roundwood","1977","1977","1000 USD","1358","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5916","Export quantity","1861","Roundwood","1977","1977","m3","9600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1861","Roundwood","1977","1977","1000 USD","599","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1861","Roundwood","1978","1978","m3","47184896","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5616","Import quantity","1861","Roundwood","1978","1978","m3","16000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1861","Roundwood","1978","1978","1000 USD","1358","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5916","Export quantity","1861","Roundwood","1978","1978","m3","9600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1861","Roundwood","1978","1978","1000 USD","670","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1861","Roundwood","1979","1979","m3","47771504","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5616","Import quantity","1861","Roundwood","1979","1979","m3","16000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1861","Roundwood","1979","1979","1000 USD","1358","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5916","Export quantity","1861","Roundwood","1979","1979","m3","9600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1861","Roundwood","1979","1979","1000 USD","720","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1861","Roundwood","1980","1980","m3","49510384","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5616","Import quantity","1861","Roundwood","1980","1980","m3","16000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1861","Roundwood","1980","1980","1000 USD","1358","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5916","Export quantity","1861","Roundwood","1980","1980","m3","9600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1861","Roundwood","1980","1980","1000 USD","770","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1861","Roundwood","1981","1981","m3","52773220","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5616","Import quantity","1861","Roundwood","1981","1981","m3","16000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1861","Roundwood","1981","1981","1000 USD","1358","E","Estimated value",""
