sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4853;pms5003;3628;6.559;3.386;2026-02-01T16:49:35.766738+00:00;P2;40.40
4853;pms5003;3628;6.559;3.386;2026-02-01T16:49:35.766738+00:00;P1;56.40
4853;pms5003;3628;6.559;3.386;2026-02-01T16:49:35.766738+00:00;P0;27.00
4854;DHT22;3628;6.559;3.386;2026-02-01T16:49:53.240507+00:00;humidity;73.70
4854;DHT22;3628;6.559;3.386;2026-02-01T16:49:53.240507+00:00;temperature;35.00
4854;DHT22;3628;6.559;3.386;2026-02-01T16:55:19.198949+00:00;humidity;73.90
4854;DHT22;3628;6.559;3.386;2026-02-01T16:55:19.198949+00:00;temperature;34.70
4853;pms5003;3628;6.559;3.386;2026-02-01T17:06:03.927075+00:00;P2;42.00
4853;pms5003;3628;6.559;3.386;2026-02-01T17:06:03.927075+00:00;P1;61.50
4853;pms5003;3628;6.559;3.386;2026-02-01T17:06:03.927075+00:00;P0;27.00
4854;DHT22;3628;6.559;3.386;2026-02-01T17:11:47.805844+00:00;humidity;76.70
4854;DHT22;3628;6.559;3.386;2026-02-01T17:11:47.805844+00:00;temperature;34.10
4853;pms5003;3628;6.559;3.386;2026-02-01T17:17:05.179774+00:00;P2;48.00
4853;pms5003;3628;6.559;3.386;2026-02-01T17:17:05.179774+00:00;P1;60.00
4853;pms5003;3628;6.559;3.386;2026-02-01T17:17:05.179774+00:00;P0;29.00
4853;pms5003;3628;6.559;3.386;2026-02-01T17:22:39.828791+00:00;P2;48.33
4853;pms5003;3628;6.559;3.386;2026-02-01T17:22:39.828791+00:00;P1;68.33
4853;pms5003;3628;6.559;3.386;2026-02-01T17:22:39.828791+00:00;P0;30.00
4853;pms5003;3628;6.559;3.386;2026-02-01T17:44:38.759448+00:00;P2;39.50
4853;pms5003;3628;6.559;3.386;2026-02-01T17:44:38.759448+00:00;P1;56.50
4853;pms5003;3628;6.559;3.386;2026-02-01T17:44:38.759448+00:00;P0;27.00
4853;pms5003;3628;6.559;3.386;2026-02-01T17:50:03.088383+00:00;P2;47.60
4853;pms5003;3628;6.559;3.386;2026-02-01T17:50:03.088383+00:00;P1;66.40
4853;pms5003;3628;6.559;3.386;2026-02-01T17:50:03.088383+00:00;P0;31.00
4854;DHT22;3628;6.559;3.386;2026-02-01T17:50:20.566964+00:00;humidity;80.70
4854;DHT22;3628;6.559;3.386;2026-02-01T17:50:20.566964+00:00;temperature;32.60
4853;pms5003;3628;6.559;3.386;2026-02-01T17:55:37.740535+00:00;P2;40.00
4853;pms5003;3628;6.559;3.386;2026-02-01T17:55:37.740535+00:00;P1;58.00
4853;pms5003;3628;6.559;3.386;2026-02-01T17:55:37.740535+00:00;P0;25.25
4854;DHT22;3628;6.559;3.386;2026-02-01T17:55:55.132958+00:00;humidity;81.70
4854;DHT22;3628;6.559;3.386;2026-02-01T17:55:55.132958+00:00;temperature;32.50
4853;pms5003;3628;6.559;3.386;2026-02-01T18:01:12.448520+00:00;P2;39.00
4853;pms5003;3628;6.559;3.386;2026-02-01T18:01:12.448520+00:00;P1;54.00
4853;pms5003;3628;6.559;3.386;2026-02-01T18:01:12.448520+00:00;P0;26.00
4853;pms5003;3628;6.559;3.386;2026-02-01T18:06:47.047275+00:00;P2;36.75
4853;pms5003;3628;6.559;3.386;2026-02-01T18:06:47.047275+00:00;P1;51.00
4853;pms5003;3628;6.559;3.386;2026-02-01T18:06:47.047275+00:00;P0;23.50
4853;pms5003;3628;6.559;3.386;2026-02-01T18:17:24.099654+00:00;P2;39.00
4853;pms5003;3628;6.559;3.386;2026-02-01T18:17:24.099654+00:00;P1;47.00
4853;pms5003;3628;6.559;3.386;2026-02-01T18:17:24.099654+00:00;P0;25.00
4854;DHT22;3628;6.559;3.386;2026-02-01T18:17:41.520880+00:00;humidity;84.20
4854;DHT22;3628;6.559;3.386;2026-02-01T18:17:41.520880+00:00;temperature;32.20
4853;pms5003;3628;6.559;3.386;2026-02-01T18:22:58.695849+00:00;P2;41.50
4853;pms5003;3628;6.559;3.386;2026-02-01T18:22:58.695849+00:00;P1;49.50
4853;pms5003;3628;6.559;3.386;2026-02-01T18:22:58.695849+00:00;P0;27.50
4854;DHT22;3628;6.559;3.386;2026-02-01T18:23:16.224783+00:00;humidity;84.60
4854;DHT22;3628;6.559;3.386;2026-02-01T18:23:16.224783+00:00;temperature;32.10
4853;pms5003;3628;6.559;3.386;2026-02-01T18:28:33.468930+00:00;P2;36.00
4853;pms5003;3628;6.559;3.386;2026-02-01T18:28:33.468930+00:00;P1;51.00
4853;pms5003;3628;6.559;3.386;2026-02-01T18:28:33.468930+00:00;P0;24.00
4854;DHT22;3628;6.559;3.386;2026-02-01T18:28:50.797269+00:00;humidity;84.40
4854;DHT22;3628;6.559;3.386;2026-02-01T18:28:50.797269+00:00;temperature;32.10
4853;pms5003;3628;6.559;3.386;2026-02-01T18:34:08.144486+00:00;P2;36.00
4853;pms5003;3628;6.559;3.386;2026-02-01T18:34:08.144486+00:00;P1;42.00
4853;pms5003;3628;6.559;3.386;2026-02-01T18:34:08.144486+00:00;P0;23.75
4854;DHT22;3628;6.559;3.386;2026-02-01T18:34:25.542669+00:00;humidity;84.70
4854;DHT22;3628;6.559;3.386;2026-02-01T18:34:25.542669+00:00;temperature;31.90
4853;pms5003;3628;6.559;3.386;2026-02-01T18:39:42.836181+00:00;P2;39.00
4853;pms5003;3628;6.559;3.386;2026-02-01T18:39:42.836181+00:00;P1;50.50
4853;pms5003;3628;6.559;3.386;2026-02-01T18:39:42.836181+00:00;P0;26.00
4853;pms5003;3628;6.559;3.386;2026-02-01T18:45:06.556084+00:00;P2;39.00
