sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4989;DHT22;3627;6.515;3.400;2026-05-01T01:04:24+00:00;temperature;29.1
4989;DHT22;3627;6.515;3.400;2026-05-01T01:04:24+00:00;humidity;91.4
4989;DHT22;3627;6.515;3.400;2026-05-01T01:04:24+00:00;temperature;29.1
4989;DHT22;3627;6.515;3.400;2026-05-01T01:04:24+00:00;humidity;91.4
4989;DHT22;3627;6.515;3.400;2026-05-01T01:04:24+00:00;temperature;29.1
4989;DHT22;3627;6.515;3.400;2026-05-01T01:04:24+00:00;humidity;91.4
4989;DHT22;3627;6.515;3.400;2026-05-01T01:04:24+00:00;temperature;29.1
4989;DHT22;3627;6.515;3.400;2026-05-01T01:04:24+00:00;humidity;91.4
4989;DHT22;3627;6.515;3.400;2026-05-01T01:04:24+00:00;temperature;29.1
4989;DHT22;3627;6.515;3.400;2026-05-01T01:04:24+00:00;humidity;91.4
4989;DHT22;3627;6.515;3.400;2026-05-01T01:04:24+00:00;temperature;29.1
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P2;26
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P1;28
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P0;17
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P2;26
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P1;28
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P0;17
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P2;26
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P1;28
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P0;17
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P2;26
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P1;28
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P0;17
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P2;26
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P1;28
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P0;17
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P2;26
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P1;28
