sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4855;pms5003;3629;6.428;3.435;2025-10-05T06:02:55.895059+00:00;P2;3.00
4855;pms5003;3629;6.428;3.435;2025-10-05T06:02:55.895059+00:00;P1;3.00
4855;pms5003;3629;6.428;3.435;2025-10-05T06:02:55.895059+00:00;P0;3.00
4856;DHT22;3629;6.428;3.435;2025-10-05T06:03:06.171003+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T06:03:06.171003+00:00;temperature;28.50
4855;pms5003;3629;6.428;3.435;2025-10-05T06:05:46.095123+00:00;P2;2.00
4855;pms5003;3629;6.428;3.435;2025-10-05T06:05:46.095123+00:00;P1;2.00
4855;pms5003;3629;6.428;3.435;2025-10-05T06:05:46.095123+00:00;P0;2.00
4856;DHT22;3629;6.428;3.435;2025-10-05T06:05:56.388220+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T06:05:56.388220+00:00;temperature;28.60
4855;pms5003;3629;6.428;3.435;2025-10-05T06:08:36.454078+00:00;P2;3.00
4855;pms5003;3629;6.428;3.435;2025-10-05T06:08:36.454078+00:00;P1;3.00
4855;pms5003;3629;6.428;3.435;2025-10-05T06:08:36.454078+00:00;P0;2.00
4856;DHT22;3629;6.428;3.435;2025-10-05T06:08:46.730353+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T06:08:46.730353+00:00;temperature;28.60
4855;pms5003;3629;6.428;3.435;2025-10-05T06:11:26.667425+00:00;P2;4.00
4855;pms5003;3629;6.428;3.435;2025-10-05T06:11:26.667425+00:00;P1;4.00
4855;pms5003;3629;6.428;3.435;2025-10-05T06:11:26.667425+00:00;P0;3.00
4856;DHT22;3629;6.428;3.435;2025-10-05T06:11:36.925085+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T06:11:36.925085+00:00;temperature;28.70
4855;pms5003;3629;6.428;3.435;2025-10-05T06:14:16.852841+00:00;P2;4.00
4855;pms5003;3629;6.428;3.435;2025-10-05T06:14:16.852841+00:00;P1;4.00
4855;pms5003;3629;6.428;3.435;2025-10-05T06:14:16.852841+00:00;P0;2.00
4856;DHT22;3629;6.428;3.435;2025-10-05T06:14:27.110247+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T06:14:27.110247+00:00;temperature;28.70
4855;pms5003;3629;6.428;3.435;2025-10-05T06:17:07.036840+00:00;P2;2.50
4855;pms5003;3629;6.428;3.435;2025-10-05T06:17:07.036840+00:00;P1;2.50
4855;pms5003;3629;6.428;3.435;2025-10-05T06:17:07.036840+00:00;P0;1.50
4856;DHT22;3629;6.428;3.435;2025-10-05T06:17:17.312850+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T06:17:17.312850+00:00;temperature;28.70
4855;pms5003;3629;6.428;3.435;2025-10-05T06:19:57.230163+00:00;P2;5.00
4855;pms5003;3629;6.428;3.435;2025-10-05T06:19:57.230163+00:00;P1;7.00
4855;pms5003;3629;6.428;3.435;2025-10-05T06:19:57.230163+00:00;P0;3.00
4856;DHT22;3629;6.428;3.435;2025-10-05T06:20:07.509895+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T06:20:07.509895+00:00;temperature;28.70
4855;pms5003;3629;6.428;3.435;2025-10-06T05:32:14.401191+00:00;P2;44.80
4855;pms5003;3629;6.428;3.435;2025-10-06T05:32:14.401191+00:00;P1;56.80
4855;pms5003;3629;6.428;3.435;2025-10-06T05:32:14.401191+00:00;P0;27.00
4856;DHT22;3629;6.428;3.435;2025-10-06T05:32:24.789327+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-06T05:32:24.789327+00:00;temperature;24.30
4856;DHT22;3629;6.428;3.435;2025-10-07T05:31:59.494443+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-07T05:31:59.494443+00:00;temperature;26.60
4855;pms5003;3629;6.428;3.435;2025-10-07T05:34:39.843229+00:00;P2;9.00
4855;pms5003;3629;6.428;3.435;2025-10-07T05:34:39.843229+00:00;P1;9.75
4855;pms5003;3629;6.428;3.435;2025-10-07T05:34:39.843229+00:00;P0;4.00
4856;DHT22;3629;6.428;3.435;2025-10-07T05:34:49.994846+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-07T05:34:49.994846+00:00;temperature;27.00
4855;pms5003;3629;6.428;3.435;2025-10-07T05:37:29.938845+00:00;P2;5.00
4855;pms5003;3629;6.428;3.435;2025-10-07T05:37:29.938845+00:00;P1;5.50
4855;pms5003;3629;6.428;3.435;2025-10-07T05:37:29.938845+00:00;P0;4.00
4856;DHT22;3629;6.428;3.435;2025-10-07T05:37:40.041375+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-07T05:37:40.041375+00:00;temperature;27.50
4855;pms5003;3629;6.428;3.435;2025-10-07T05:40:19.715513+00:00;P2;3.50
4855;pms5003;3629;6.428;3.435;2025-10-07T05:40:19.715513+00:00;P1;3.50
4855;pms5003;3629;6.428;3.435;2025-10-07T05:40:19.715513+00:00;P0;2.00
4856;DHT22;3629;6.428;3.435;2025-10-07T05:40:30.879259+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-07T05:40:30.879259+00:00;temperature;27.90
4855;pms5003;3629;6.428;3.435;2025-10-07T05:43:10.578670+00:00;P2;5.00
4855;pms5003;3629;6.428;3.435;2025-10-07T05:43:10.578670+00:00;P1;6.00
